Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
beta-Alanine Metabolism,-0.05519533672997171,-0.27026532045986285,-0.19025348193715977,-3.7778410848974273,-3.350666497037318,-1.400705980747324,-6.764392981229834,-0.09683549060451661,-2.6771444251687755,-2.3373074902311783,-5.578763852732873,-0.027563367752923854,-0.16670613703900686,-0.3848105693282481,-0.45719042187362363,-0.23774158203768864,-0.3841427703039619,-0.0783028085860983,-0.8008446874789,-0.28923470104690285,-0.1419915854968055,-0.6171176964823469,-0.2797445596726967,-1.9362936574841987,-0.10549826405914249,-4.21082291389657,-0.0875639466084971,-0.3759214740765286,-0.12769244762080922,-4.693522033177464,-1.3429040274433488,-0.07717907381356053,-3.827479610914857,-0.17606708506703697,-6.770454186684136,-4.091043421029058,-1.0684102581065518,-5.103830378248684,-0.8067748866669427,-3.9355022097657626,-0.036755837620952636,-6.483427450241052,-5.58789968882426,-0.3016686890229077,-0.2655297813421015,-0.1597052167452048,-0.5549675885690691,-4.1964526187156705,-5.673715064615764,-0.8326763730066342,-1.5809898399928204,-0.3265458662535605,-0.9231873449967348,-1.0266891313818103,-2.935927152961349,-1.5288666672516933,-6.608901858071623,-0.6170338230592033,-3.4618746384225156,-0.09219841639844546,-6.9649070591790085,-0.17606708506703697,-0.18562746282952067,-2.7984302605390647,-0.16184990046303707,-1.4738124968105555,-2.497618417390004,-0.32702456884818,-1.693831307718872,-0.5022709759585698,-0.7385055834861285,-0.16436932399189727,-0.8205602962672774,-5.92251270278272,-1.0848320866408634,-8.176637994364667,-0.1733104494787954,-0.6250713703497581,-1.6480936383071167,-0.21832326714867925,-7.942259197142533,-0.17935646314677528,-0.21184522156592586,-0.12936818033482186,-1.8754340150075226,-5.578763852732873,-0.06905205320218781,-0.08293207831096643,-0.23717347728353777,-0.15912862819527793,-0.2412705852154561,-0.7385055834861285,-0.7598681451691449,-0.04838199328824726,-0.12336401822374209,-0.12471279293188033,-4.765933841274011,-0.8923968823471335,-0.5057448910029616,-1.711535517584342,-0.23245688610684495,-0.09683549060451661,-6.431956465761668,-0.3374587223507302,-0.0009251313168327234,-3.66030953876643
Betaine Metabolism,-0.40632184622927514,-0.11138122100876191,-0.7373848939535176,-3.45153231126867,-3.3201894928691793,-1.1628267834278614,-2.9688530994111137,-0.5028741720881755,-1.9129925132173398,-2.751536192979966,-2.0339888213357202,-0.09425264673604684,-0.0532776525812599,-0.09955312670653244,-0.12968629933473888,-0.040647590004331956,-0.6128385203468226,-0.32873749909517985,-1.195006205514809,-0.4502428793611528,-0.7520176158738252,-0.8826222084209093,-0.3728867691953937,-2.3411486677471713,-0.3606126096285178,-1.1058017922882528,-1.1758138905103592,-1.3653539548970777,-0.8505131642660229,-1.7251962997179233,-5.025058217776466,-0.15278694980628255,-3.896081291842247,-0.7725325239240043,-3.478793032843717,-1.6351586381368732,-0.3679269932063895,-1.979695293966365,-0.9762408044866664,-0.8259218732853343,-0.28668721229921834,-2.2236422907646554,-2.579232351174532,-1.2343530079732858,-1.0493147407480568,-1.1409922633637095,-1.0785618926249099,-3.9163774342179556,-2.9918906997615276,-1.5112839397418785,-0.5403658273149438,-0.7807798239410372,-0.27027855134126894,-0.22392403486678528,-1.4938065595248964,-1.6587433252979669,-2.590592415040873,-1.9129925132173398,-0.8442169260119856,-0.7669690568039659,-2.8238296530085254,-0.6114313742559598,-0.1005197843035822,-1.671640387497319,-0.9934322949560337,-2.7073304964750546,-1.6757064805235835,-0.40632184622927514,-2.5839182891923396,-1.1889855254123431,-2.01046649393458,-0.5900414052195602,-1.9106186151624436,-2.271849119704617,-1.6596697605419046,-2.4012292806203153,-1.6095886194984623,-2.6671754165067694,-1.5944368924391323,-1.7531301282840506,-2.725887377865767,-0.7750370637829059,-1.4320159023415044,-0.5741840138318003,-0.6942399630741731,-1.5207366557623527,-0.4772501255910004,-0.24594502941467938,-0.6995541052442364,-0.964007419958749,-0.5898339374181455,-0.42180131100063906,-0.5149856261216814,-0.19389457363745335,-0.5283405025207315,-0.7207090919484582,-2.121080335969268,-2.2868181472123954,-3.287283239146582,-1.7531301282840506,-0.5342938266938189,-0.33297065542008186,-4.29099852899492,-0.30925029666449094,-0.07259423719355701,-1.2879241525821732
Bile Acid Biosynthesis,-0.4911681173043538,-0.5265433847652295,-0.6508598316327534,-1.8510138289419067,-2.778726665127691,-2.374308211807644,-2.544667896237369,-0.8905611357435529,-2.1448815645247215,-1.542992540532727,-2.640165810891519,-0.35118810235845466,-0.5510915741947963,-0.9588371321025634,-1.5288666672516933,-0.6319690983487241,-0.9640367078846078,-0.5668974640141152,-1.0586314771062095,-0.6121821224017174,-1.0824790620855707,-0.9657062277168071,-0.5393836342424712,-1.0277719656361548,-0.5578285944487834,-1.0032304585372678,-0.5815955712694707,-1.1147641945913027,-0.6547572459946361,-2.1822640555775172,-2.1330443211957073,-1.6346475343383915,-1.6187159186989506,-1.2048654155441085,-3.067150002799961,-1.198929487878423,-0.26655748433143045,-2.515133337192299,-1.5093475349554641,-0.9707118079476796,-0.9508851161439232,-2.020662835070448,-2.1757228185595356,-0.5408098968573006,-0.6293685148416713,-0.7842959118616546,-0.7782214761188544,-2.3532867505393487,-2.563930784346206,-0.3777041457333935,-0.5563481050568148,-1.152549090245938,-0.7598681451691449,-1.3314140203755722,-0.915371818528814,-1.227836671587712,-3.1009790481048696,-2.263117212487426,-0.8836233497998719,-0.8271260061403705,-2.258005795081672,-0.6651715331664043,-1.366630398386029,-3.00431836171125,-0.37547797819253814,-0.7740238311982357,-1.1176341147236484,-0.4413894143274806,-3.082820901027061,-1.0453655391593715,-2.4080509028927075,-0.5229308261661807,-1.400705980747324,-2.076464765229455,-1.325011571735172,-2.7277634641792927,-0.6323011394363275,-0.6811746245218349,-0.8068244833604422,-0.2277429894107697,-3.09302793681673,-0.5394042740264863,-0.643755888343762,-0.8452469885005978,-1.2658926913953072,-1.4833168303434994,-0.2798619234534659,-0.4548589405579792,-0.7224011968058913,-0.7183448124467001,-0.5890364361814235,-0.751121618068687,-0.5183672874957647,-0.5643966418632108,-0.7064018660272089,-0.7883656961846677,-0.9590821478393636,-1.449848867874372,-1.9424433636971332,-2.4789958513782278,-0.27382186707635126,-0.4184314933565701,-2.4479792835686927,-0.6811746245224706,-0.13868684206233395,-1.4911861362500505
Biotin Metabolism,-0.4608803500812818,-0.3302488226178601,-0.38459864520655523,-1.8245827465718745,-2.3296050725668005,-0.25751543994273024,-1.1805372556740206,-0.2804691077977175,-1.4477745887802966,-1.9433475218089762,-1.7152137286648368,-0.1627441010956756,-0.12866627945591008,-0.08098618646785626,-0.1214557286734005,-0.07887987675270954,-0.8703757027715723,-0.2645562632503822,-0.7781130101376438,-0.3260442685176151,-0.5636960582392433,-0.43849775142496356,-0.4287701170391723,-1.3589609419421682,-0.4652553651927733,-0.3401393300569784,-1.0019205860838303,-0.2422462467581407,-0.21343114367898328,-1.465946648355399,-1.3396937874744845,-0.18325829158804635,-1.3085022217641675,-0.25691043244142864,-2.030280200733918,-1.0736901478388314,-0.049915605531471424,-1.4996462931420658,-0.3066877214896715,-0.48874808970448586,-0.23267872277016913,-0.8740442636952875,-1.3154854217942529,-0.41014578458898004,-0.5145397219296483,-0.4344435735716841,-1.3622140993398657,-2.694304148100179,-1.2779385384195747,-1.260330660667493,-0.4423128193629727,-0.4506045212422031,-0.10913422617153146,-0.38759507465556875,-0.7841098797419995,-0.1055831493320069,-1.5507547640707904,-1.2114755076608095,-0.2389797230394191,-0.31118797048070374,-0.47104524802915065,-0.333063208575568,-0.030035957424433355,-1.887886139316132,-0.4959315024713907,-1.5467147862690411,-0.38984919995199807,-0.32612360635548315,-1.6151885897913771,-0.5203145601856815,-1.260330660667493,-0.38756979190393054,-0.37893202287251176,-0.830992085282095,-0.5992139397478923,-1.2963326128424162,-0.43140965690064853,-0.5365386846906887,-0.4828069627781629,-0.2958174775075146,-1.4882671814258563,-0.7166884142316162,-0.5262742709736057,-0.3019152419137043,-0.855660721683528,-1.5228617491998209,-0.3101127618062928,-0.23645383517089708,-0.38304270627685283,-0.35901556903354553,-0.4959315024713907,-0.5252743989667262,-0.6759616548087405,-0.12035170685123003,-0.5943101388678456,-0.2128172997845278,-1.09152224662416,-1.6151885897913771,-0.684507880295479,-1.5588915329680904,-0.45092468324065704,-0.42673424515214353,-1.0973912248967284,-0.39286382901616507,-0.07280648538690007,-0.4776521859064868
Butyrate Metabolism,-0.10534922420191836,-0.27093863734591384,-0.10874628056180831,-0.803266164386779,-0.9251290358290525,-1.306869175852015,-3.357049755360849,-0.1272119111718927,-0.76118783827038,-1.128615152028826,-2.0268809111824324,-0.17492810821428265,-0.21087227044881585,-0.6625159081790394,-0.42554737163799505,-0.3495417584413342,-0.5687943828347903,-0.10330917246154638,-0.48872924379539295,-0.08980781706892697,-0.31499730495983025,-0.6778318169781494,-0.07856871834395618,-1.088539348775867,-0.02389295699340379,-2.3008841678520247,-0.11507065670971578,-0.2519000680777758,-0.2056526695432373,-2.2681953161332773,-1.8432694538837517,-0.12318683104894969,-0.7766005304236406,-0.09534739288042564,-1.6992266434963086,-2.1580205429627384,-1.5301997896281805,-2.350217126571718,-0.37604199567866414,-1.7126038226257396,-0.02389295699340379,-3.108988506485362,-3.188967561143104,-0.3737256014649364,-0.2783419967052011,-0.10246029498811032,-0.21824249454172795,-1.529850690458316,-1.7492673483261347,-0.9282410914781576,-0.685418124507581,-0.4253709779356888,-0.7012105755505641,-1.7527511770088373,-0.9609572918046333,-1.6080714778413325,-3.3958252137746796,-2.1090436431863377,-2.2221135030724035,-0.15459987322899513,-3.432614873894333,-0.16031733072910498,-1.2345758394439785,-1.0822794437769494,-0.5133386959191828,-0.533185555470461,-1.9618081662371591,-0.07874452440725876,-2.476538863426042,-0.6432656218842823,-2.20603812399151,-0.1668611566102347,-0.9805521580729525,-2.00156990372524,-1.085258443443555,-2.9170608284721316,-0.44203524477750394,-0.321493171532014,-0.2914678457731042,-0.036987302440953815,-2.9482407068686785,-0.43698877310681566,-0.28696347525231647,-0.14110621553447722,-1.4119580384041954,-2.6738251286032537,-0.03261764465890904,-0.10757447833706016,-0.18804756319193144,-0.29903403794268407,-0.08651441322308044,-0.26522089495126383,-0.4034810097667659,-0.1366186617410137,-0.30526892226306424,-0.05890916884293015,-4.010455772745552,-1.2714061196142448,-0.7141853842279541,-0.16940610732168954,-0.39142008032242315,-0.19763973013332262,-2.943509306132325,-0.06789381081229835,-0.0655097759749187,-1.85397285377209
Caffeine Metabolism,-0.04675615756130416,-0.08027375619946964,-0.27257111082098057,-0.39014335195276156,-1.019502445324964,-1.726250224635951,-2.583585132129714,-0.036403908738768295,-0.6428642531222784,-1.1556389532250322,-1.1317018043294318,-0.07763571942487194,-0.13322349695781166,-0.48104049252343545,-0.2279651678410901,-0.141060677176192,-0.09075037089781443,-0.029487517524433123,-0.30984695430021636,-0.21014799563163722,-0.14198836689868283,-0.724521240441891,-0.07763571942487194,-0.0562332981643497,-0.04156809164699815,-2.2571910757571962,-0.1354863922298054,-0.6196178226171817,-0.12399682743890829,-1.2943396398583658,-1.0820882853169018,-0.05467267884169165,-0.6869325443310922,-0.03691097039951805,-0.7055785350642352,-1.3146775956513497,-1.1296692604597809,-1.4796455558905677,-0.2893991691340247,-0.6381449231136105,-0.04692164887070268,-2.433483349208846,-2.470995063096869,-0.30632000886051247,-0.11258864750936835,-0.12557646897808103,-0.2570448292877774,-0.9151464147660163,-0.7965172701825477,-0.24416156879889245,-0.8593309552966816,-0.34183425745829715,-0.6216172594590538,-0.8125439329073976,-0.5908377523824199,-1.8237260434059803,-1.338228682590161,-1.2494265413140577,-1.266101409546391,-0.11419856113283101,-3.1956329720082026,-0.3909777925145489,-0.2515694916052701,-0.38892392420778554,-0.4471994977458471,-0.5436087178754416,-1.0717603899113295,-0.034948610833638545,-1.2447329242138019,-0.9658708748314055,-1.383118280980883,-0.17364017192801487,-0.5170600999880196,-1.7237106336502,-0.6648408791674243,-1.0922724719300254,-0.3466903037516449,-0.27460491353653177,-0.4533887921581757,-0.045769124220955346,-1.7674157045930237,-0.1330620137471443,-0.19481116741173443,-0.18325352896210056,-0.3596350326911934,-0.5452095247502815,-0.02326738001102383,-0.05467267884169165,-0.08820653420558246,-0.26068799150919825,-0.03911311206724287,-0.05588938486970747,-0.07562683957767104,-0.06063383529353605,-0.03916738436892918,-0.044828626600829424,-2.135801329842537,-0.332097518021363,-0.7013742433821573,-0.290115430369664,-0.1737111035972031,-0.08771511328669035,-1.6453507824866174,-0.07910888234459859,-0.032988465498412105,-2.0556091651725374
Cardiolipin Biosynthesis,-0.15953738737680392,-0.07084176024954113,-0.27729365646656884,-0.8669764066565013,-0.9251099099280945,-0.5670729411162383,-1.789519209404041,-0.13286610945590954,-0.5591895896679488,-1.6631074122070826,-0.4073734221613255,-0.0970721342874037,-0.2206848079516767,-0.6418332005431263,-0.3104739916175292,-0.3386237951622119,-0.8749290935313317,-0.11360456056869124,-0.7607830615502643,-1.1646783452421003,-0.38107997953699246,-0.638402957830736,-0.2663313595063317,-0.17493194687115915,-0.3907039600494416,-2.852070401299909,-0.3656247210336335,-0.1672010673100704,-0.142742681701911,-0.9048683394548063,-1.3615586838776024,-0.06836007560511333,-0.5860481077086384,-0.08454195609332234,-0.9280253610511897,-1.9413515285905265,-0.9843836510136386,-0.8267196599055803,-0.5765877369970732,-1.027296030171806,-0.14300646219076413,-1.5990452072309835,-0.9539320368321704,-1.1016197172160185,-0.30967700324364494,-0.3419017417150972,-0.2111544580744527,-0.9451867024946173,-1.239321799769363,-1.6080714778413356,-0.551051134362929,-1.165514017125412,-0.8669764066565013,-0.9502286412900227,-0.9863993193632831,-0.7845956171325053,-1.6671498763475947,-1.4243888170165693,-2.15400168625869,-0.14278906276087222,-3.2634376069153097,-0.4112795430696513,-1.3357104052979898,-0.2525071000167105,-0.8711936858170356,-0.4637343105239261,-0.8759276593944222,-0.08329290581741647,-2.017618927702156,-1.550473230396089,-1.9797603525240155,-0.45524190240901274,-0.7271413795126116,-1.1488940955153966,-0.8749290935313317,-1.3188589491069291,-0.8409481678773792,-0.68329759098357,-0.7705415085831465,-0.09797417065291643,-1.0905777561625298,-1.0952863684923915,-0.5040005833942518,-0.29078815852757195,-1.005989454048851,-0.7571469705998487,-0.30091266077418055,-0.09738995989202023,-0.26602646721012996,-0.6524476584862456,-0.05818863065664296,-0.11405818042409581,-0.44242175454791516,-0.19868761812575048,-0.8224344688890273,-0.19754512421924075,-0.9707723441668034,-0.8092898714459544,-0.5271589356447611,-0.4587834245499663,-0.2282796713671338,-0.10967503601593481,-1.7607455467359188,-0.16619416123228178,-0.04124711055057971,-1.3469113209137051
Carnitine Synthesis,-0.0746228612578115,-0.07893741940172001,-0.43543559914197344,-1.07785436557168,-2.397760791807187,-1.2232632190413557,-2.7210364997197605,-0.13299258595120786,-1.1830437214167469,-1.1155292312279101,-0.5855664490303866,-0.05192283092020603,-0.037775961619953,-0.20160861279128386,-0.10224628895077327,-0.02944491722995704,-0.1294757264791405,-0.1495602620277064,-0.6295795846434299,-0.36239818250960354,-0.3230738756371078,-0.911016453670306,-0.0853477668224411,-0.39651753012763097,-0.2703014864842017,-1.255374753433343,-0.5852721099249698,-1.2078024530676768,-0.6611697460715189,-2.4007783256835364,-0.9103117255529504,-0.0820551805128254,-1.447088805618102,-0.21559342439273177,-1.7481968232840526,-2.001824582175675,-0.9216987891472755,-1.909241078569774,-0.7047091008109483,-0.5274082483700332,-0.2055094540329251,-2.723645902254019,-1.9832121443113864,-0.26713397572777436,-0.2231302367240913,-0.28764136393251133,-0.5696094967534086,-1.807215350829959,-1.2288206947941838,-0.4611337381602873,-0.33018827354865743,-0.6385749795189398,-0.30017008487383523,-0.3606660796922777,-0.38813344941001154,-1.1208689534137188,-1.71307392537316,-0.7938543432706926,-0.5190210841362051,-0.22569365710462386,-2.7410771269995844,-0.4191209129046083,-0.1590713549125746,-1.2092084207929132,-0.4569076802563007,-1.7649043573932102,-0.8588734734757383,-0.09848128835152654,-1.0715214118243925,-0.8016897216180143,-0.9103117255529504,-0.26451215473827405,-2.089742611705159,-1.0115222479160337,-1.6625762606620407,-2.0869768065388667,-0.5306366171385252,-0.37969878130953816,-0.3301103703057434,-0.27350366170981244,-1.967149681294086,-0.23596475488880786,-0.24603615957870129,-0.26743811417840024,-0.5536122050060921,-1.1828749906425902,-0.1089884373197375,-0.1822018782998465,-0.17279664951991724,-0.3128078956839613,-0.26231322226314996,-0.3216701856970047,-0.16985589342839877,-0.30736624582440764,-0.21332520562379864,-0.29976933100896896,-2.351871157876383,-0.24180186646376783,-1.162963328124332,-0.5460493585238015,-0.3581721740289278,-0.40661416553345847,-2.852895494146884,-0.3351048219833498,-0.16370476743645088,-1.9431489058946991
Catecholamine Biosynthesis,-0.7230919512159044,-0.1930837559745135,-0.7196575938521437,-1.9724636164636178,-1.5114137969917245,-1.022131568355279,-0.7875777299129457,-0.6518034473651992,-1.2705377911281015,-1.4867386741118624,-1.1628340030478588,-0.383998679524309,-0.31296677856860194,-0.12200918257354028,-0.26111625951257544,-0.17640530856671302,-0.7036088509957505,-0.6312274164707675,-0.4491976732191789,-0.9319352456776746,-0.880643557254464,-0.9715092188030956,-0.993986794342754,-0.7732732940861773,-0.6284540437699785,-2.6409485039581417,-1.2285533636822188,-1.323568380992554,-0.9045886682843707,-0.9353190830759035,-1.6934787947766234,-0.4238149535613436,-1.1757326824690475,-0.49047144981542845,-0.7265410444259809,-1.048809989291908,-0.32270440728343897,-1.077123960102075,-1.0428620418880925,-0.47409938917844807,-0.9444348838669725,-1.7950358946386302,-1.6698594993311355,-0.8926266007387363,-1.0835501741890539,-1.1024981874776978,-1.199662456089171,-1.1177966476677426,-1.1628340030478588,-0.5381525175889085,-0.7044957422560436,-0.7036088509957505,-0.228016229178599,-0.13245943865981383,-0.7319640189958351,-0.923733356846682,-0.432890556093575,-0.973391545175369,-0.88818600031814,-0.6216704937601689,-2.1113105311812332,-0.49572684304531667,-0.16249810978170562,-0.32535564890148816,-0.7511119460014315,-0.844162902397441,-0.6448191222347303,-0.3383354503143026,-1.5343746387225847,-1.1056896307206916,-0.7469573828661942,-0.5437967044721604,-1.3242891809373394,-1.002586321424523,-1.4506507168039033,-0.889394001063393,-0.9700845639371057,-0.9920549313371864,-1.1815696102933306,-0.3061213445807019,-1.1177966476677426,-1.0716692485959136,-1.0493216626490296,-0.6844666410698652,-0.28981241890921694,-0.424731172343938,-1.5070398320905425,-0.33585908136214176,-0.9683442320889633,-1.2992285868253945,-0.853775976008538,-0.7131691724467923,-0.562261032901237,-0.2857119149007407,-0.8638086149555204,-0.6344208251148434,-1.6356315822219676,-1.1336924499549468,-1.6248256267151777,-0.9240456448477189,-0.4179917157101588,-0.30248778714294317,-1.5114137969917245,-0.5784602867296832,-0.23326821783532134,-1.4301246471068834
Citric Acid Cycle,-0.3110533158820855,-0.19886122236914047,-0.52980531590418,-3.1787576168290133,-3.9821878968650264,-0.9367210689067024,-6.1244394385202146,-0.21608812413658782,-2.584518222862125,-6.128769830837111,-2.3358957210171036,-0.1433501499396003,-0.09176482051686773,-0.18493586812620183,-0.10263681600537722,-0.08487662541272484,-1.0929259738983716,-0.11048029916451936,-1.5826331065485046,-0.3045937591450978,-1.1493635781024791,-1.0754004559217891,-0.2724972249220921,-3.126569795213767,-0.07471242235061501,-2.3715542274279042,-0.5335797800083741,-0.6554894348523583,-1.0230920675967343,-4.37089834994758,-1.3418455669775349,-0.04740884366642734,-4.971673037656043,-0.15332587335720724,-5.72729513361439,-3.368202048552298,-1.8347860739995614,-5.961648213108982,-0.531317480703512,-2.433320104635375,-0.07307441903405237,-5.577209330865114,-6.299252614655882,-1.0561871571328054,-0.6031298824079324,-0.6059225145264842,-1.127782734837924,-6.4085594628223195,-3.0085844442159653,-2.004905220495577,-1.273388275861228,-1.8784653628891,-0.3957608794185062,-0.5787424435257238,-2.991084458091602,-1.4185893035778196,-7.154866475216761,-3.359674500857593,-1.7071142193275457,-0.2478526682404535,-8.287594490875678,-0.28308983398948767,-0.08942269568019813,-4.700588911540823,-0.8678745832738906,-0.6915830548209038,-1.2161176352078968,-0.12266346874286456,-3.6948430787292614,-1.644079134803053,-2.9630862504334003,-0.5784270730110749,-3.000233013528269,-6.186664481792294,-4.1850096428465315,-4.59636714047819,-0.9548455292920993,-1.1123202348410137,-0.5183267759166086,-0.16064297933210087,-5.449310528883401,-1.063483550957132,-0.7282428355209208,-0.21980923731900148,-2.427096040646797,-5.396008815400947,-0.07462706024540697,-0.1364467661848268,-0.3748476749857886,-1.04453054792428,-0.31592943150859965,-0.6421466270272395,-0.6692290678246606,-0.0780823303136091,-0.565067840638745,-0.24201302853289186,-6.453458753730814,-1.3024163664332853,-3.0379239920280545,-0.29743907314142626,-0.6097659606410898,-0.3078779252987795,-7.624730399021019,-0.31608903903029645,-0.003374113945354248,-5.717289769665117
Cysteine Metabolism,-0.5894968358672283,-0.2167568512435837,-1.1564491494816993,-3.169288357022288,-1.7668290145041734,-1.956408571195492,-0.7673068359495557,-1.0075400167918043,-1.3175744469488972,-2.573539911689168,-0.5804135060526084,-0.5354266821185626,-0.6223166259165361,-0.3523683264966397,-0.48590002429351503,-0.5144954551325974,-1.4900875908876419,-0.6150931770584898,-1.8277946418558098,-1.4111691974827323,-1.7771569538697563,-0.9040744352704817,-1.3135454512413138,-1.2875296468019912,-1.2668165781844316,-0.9769352113531796,-1.2138303628547498,-0.5301050748549639,-1.0922380907666298,-0.8416460552635743,-1.6291595809113932,-0.5792233221981881,-1.0359399798192557,-0.7809980372149428,-1.5345346842540606,-1.0936233582440993,-2.0471955409825866,-0.535328678421612,-1.1207144318797464,-0.9483504617788306,-1.06985010215919,-1.3936106602087464,-1.6568382536272301,-1.7561734699731715,-1.094655765693259,-1.6900539451802037,-1.2162737702991813,-1.4140760210072116,-1.5326638020153078,-2.5675472135986057,-0.7140889214358801,-2.3138749750632948,-0.6790289466087672,-1.2309594383359816,-0.8152441575664154,-1.9574908506802884,-1.637809869214137,-1.8414533052542263,-1.2194257646608226,-0.211049404545982,-1.2481553317107954,-1.296410569145102,-1.1901345673039256,-1.303870993362844,-1.3376032784426521,-1.238327953622691,-0.3554218337924574,-0.3515329518827887,-2.381393714751607,-1.9559993913220168,-2.275631823523002,-1.5686266196094936,-1.1380702987157518,-1.1855759954869594,-0.7616864142157082,-1.107634003603739,-1.125340639332945,-2.02663382828164,-1.0446499856950797,-0.9663964861509764,-0.9971902046772059,-2.696148136009464,-1.6192699400727497,-0.6506116545504385,-0.4970071485089466,-1.02049568762315,-0.7733026092614254,-0.6253704399731369,-0.9235465847981515,-1.4200442142319496,-0.45102945785020293,-0.7152376708526123,-0.885332238813851,-0.5318811621647297,-1.2428732261802735,-1.3322916453187514,-0.9516095257894233,-1.485635412330762,-1.5340553161250898,-0.7505736510859478,-2.04819871513369,-1.2493409035776974,-0.7181165841149999,-0.5807352215949115,-0.3848576644068704,-0.5768505862197149
